,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8440916082703429,0.8319109361263837,0.8158686863161161,0.7954522317972909,0.7507549965478579,0.6774885316630664,0.5763335862396783,0.5062755295447764,0.46276670145615356,0.43948098482964143,0.4196095169250454
