,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8021322841522089,0.7724210859352973,0.7094172321919886,0.6407675805019173,0.5785623149877231,0.5439721396227624,0.5257660227129414,0.5180991920048786,0.5117091068028347,0.5090535265505386,0.5074324374872522
