,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8042409747593854,0.7761819290634215,0.7262866138609072,0.6473062340185042,0.5756545603297705,0.5385819033196082,0.5123918309900429,0.49570807803149114,0.4883960930598192,0.4858466256665449,0.4854128421624334
