,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8802577425380947,0.8421248555373472,0.8238262215178666,0.7995778321042177,0.7650245312173378,0.7179448757110765,0.6253190266638564,0.48733820067966355,0.3758204327343063,0.3133250818737733,0.284610612345538
