,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.804865032946061,0.7719993538924437,0.7130988447052587,0.635247344779763,0.5774893361695276,0.545596584462974,0.5297290029486221,0.5156899255113204,0.5124890892528023,0.5078172889217385,0.5093509056980149
