,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8027677388205174,0.7740545249462821,0.7263673279077802,0.6467761293590016,0.5777835871205322,0.5332165868204063,0.5101313610529644,0.4954026077268247,0.48812673934045914,0.4866236533847857,0.4877317101381156
