,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.7997068993792624,0.7769948432074087,0.7216556042053218,0.6428389002697016,0.5742721589495117,0.5350967597810368,0.5123319698061057,0.49854660722314814,0.49199564310061844,0.4871104245575865,0.48927610358124907
