,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.7976931790285356,0.7714978961174818,0.7257485583599725,0.6445687646729117,0.5744480819126623,0.5340385071998079,0.5104651506746357,0.4966998427269989,0.48963324842805356,0.4891959259126119,0.4882598613141434
