,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.7994365961143811,0.7736813592407894,0.7164092193354401,0.635501279159431,0.5800638197393543,0.5476011452836614,0.527552032337762,0.5187655956966274,0.5135310340649369,0.5099503474282673,0.5080226002630365
