,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8455459193803699,0.832447183387022,0.8152568311308875,0.7902736256770793,0.7493890952420615,0.6718011073037853,0.5770519819171765,0.5070957703422524,0.4596593998698736,0.4362093349892499,0.41987049390205267
