,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8752291792876389,0.8409749542210317,0.8222346002184853,0.7981864073218892,0.7612274489579834,0.7121142748843474,0.624604790931366,0.48342087333906264,0.37576359974999174,0.31515152968454446,0.28467771025939836
