,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8039579204633416,0.770817978081756,0.7254330719660707,0.6479054107771731,0.5777992224758173,0.5348047079761176,0.5110590123222251,0.49484985458334474,0.48895543314618617,0.4876448540265057,0.48572403092568595
