,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8010973415093314,0.7743283617532516,0.7261059161619996,0.6405844855676979,0.5761779345949414,0.5325331991479286,0.5129145046073347,0.496509562997517,0.4917294828394811,0.4874084762865986,0.48718337156049785
