,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8693473069567281,0.8398444458276446,0.823049547195475,0.7951949556362445,0.7642630300277792,0.716052521513459,0.6273309939135224,0.48885460037930567,0.3735530986243428,0.31465108081185017,0.2848797050507083
