,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8830709279973972,0.8431605148541064,0.819850081960278,0.7980843287340041,0.7625419844925738,0.7169742833413703,0.6294010848681817,0.4869101322275213,0.3755773352849034,0.31235858098213365,0.2839419198243931
