,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8025117626667104,0.7780911690485484,0.7177843820058316,0.6412458843602235,0.5777915938432547,0.5459380556290079,0.5274185603657247,0.5167060484844721,0.5115271414891462,0.509284306719715,0.5083531099610259
