,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8410654313537341,0.8320384726373633,0.8167853778362646,0.7931543940265701,0.7492845583630726,0.674948046254358,0.5763027366451088,0.5033496243496287,0.4622486707371805,0.4376446344668116,0.42186676289137937
