,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8030548411994499,0.7742814934305529,0.7119102736041341,0.634921929696099,0.5808166452676153,0.545083501998398,0.5299668670095695,0.5154143267804407,0.5158883589306142,0.5077090114167154,0.5073459877661675
