,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8413638819113788,0.8324604945952729,0.8146990093130985,0.7947936094505885,0.7463580503986,0.6757707473282291,0.5787183140039354,0.5055474584518213,0.46119739180618385,0.4359654033465939,0.42081940100215665
