,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8457646447954049,0.8314248375363147,0.8185751910641785,0.7908223026295603,0.7515676925518974,0.6721851851006078,0.5768296999442761,0.5032162894135558,0.46298000931521216,0.4365556695334187,0.4209360394406966
