,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8024747100800439,0.7771929900198804,0.7090669954781025,0.6385774029252915,0.5821867496824552,0.5450054953306372,0.5260203932502759,0.5176323660828194,0.5148042988238234,0.5112954671485126,0.5062662764428137
