,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.7979811183683391,0.7773491571697395,0.7344948299171604,0.6433458298196993,0.5744171653286704,0.5372422400990134,0.5117577370858593,0.4956546164253524,0.4889834658508438,0.486950340446294,0.4872062318861595
