,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8420378698917957,0.8319368390877204,0.8195223559871979,0.794761208766654,0.7519310862073354,0.6736168292226031,0.5777087018711232,0.5008388779327626,0.4624339271695765,0.43837504442137415,0.42121976421621155
