,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.874722930817194,0.8443491501858621,0.8228346721080386,0.7996978066106765,0.7649621567292787,0.721372928166033,0.629938649122881,0.49150005746929826,0.37594480020093407,0.3135122721709343,0.28561276236331723
