,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8402911505740819,0.8319501922152628,0.8202096583306719,0.7904819891722638,0.7456589783565734,0.6747680776772804,0.5762429980802677,0.5041655983296478,0.46049874708236166,0.4347414231917794,0.4211074573350163
