,-20,-15,-10,-5,0,5,10,15,20,25,30
0,0.8686785828283962,0.8430331472071461,0.8211285803462224,0.7946982890878634,0.7650281258525712,0.712204568869947,0.6202091866007028,0.4877172538963367,0.3774410915257165,0.3137452148079629,0.28324663573151526
